Product ID,Product Name,Brand,Category,Skin Type,Main Ingredients,Rating,Price ($)
P7167,Wardah Third Essence,Wardah,Essence,Normal,Vitamin C,3.8,89.3
P7168,Skintific Past Sunscreen,Skintific,Sunscreen,Sensitive,Peptides,3.9,86.3
P7169,Cetaphil Best Essence,Cetaphil,Essence,Dry,AHA BHA,4.9,31.17
P7170,Emina About Mask,Emina,Mask,Normal,Vitamin C,3.1,50.95
P7171,Innisfree Figure Mask,Innisfree,Mask,Combination,Vitamin C,1.5,27.16
P7172,Wardah Politics Sunscreen,Wardah,Sunscreen,Dry,AHA BHA,3.2,28.42
P7173,Laneige Often Cleanser,Laneige,Cleanser,Normal,Peptides,1.5,7.07
P7174,Innisfree Civil Essence,Innisfree,Essence,Combination,Salicylic Acid,4.8,74.11
P7175,Avoskin Approach Sunscreen,Avoskin,Sunscreen,Dry,Ceramide,2.8,98.28
P7176,The Ordinary Now Sunscreen,The Ordinary,Sunscreen,Dry,AHA BHA,1.9,5.41
P7177,The Ordinary Individual Toner,The Ordinary,Toner,Sensitive,Niacinamide,4.2,89.6
P7178,Skintific Important Toner,Skintific,Toner,Combination,Centella Asiatica,1.1,73.31
P7179,Skintific Person Serum,Skintific,Serum,Dry,Hyaluronic Acid,2.6,62.03
P7180,Wardah Record Toner,Wardah,Toner,Sensitive,Centella Asiatica,2.6,43.03
P7181,The Ordinary Shake Sunscreen,The Ordinary,Sunscreen,Dry,Hyaluronic Acid,1.1,90.05
P7182,Emina Represent Sunscreen,Emina,Sunscreen,Normal,AHA BHA,3.3,62.39
P7183,Emina Share Sunscreen,Emina,Sunscreen,Normal,Salicylic Acid,4.5,63.57
P7184,Laneige Yourself Serum,Laneige,Serum,Sensitive,Salicylic Acid,2.9,82.33
P7185,Emina Home Sunscreen,Emina,Sunscreen,Normal,Hyaluronic Acid,2.5,45.99
P7186,Wardah However Mask,Wardah,Mask,Combination,AHA BHA,3.4,32.08
P7187,Somethinc Training Sunscreen,Somethinc,Sunscreen,Normal,Retinol,3.6,67.22
P7188,Wardah Official Serum,Wardah,Serum,Combination,Green Tea,3.0,52.055
P7189,Cetaphil More Mask,Cetaphil,Mask,Sensitive,Hyaluronic Acid,3.8,41.74
P7190,Avoskin Economic Mask,Avoskin,Mask,Sensitive,Centella Asiatica,3.6,52.07
P7191,COSRX Off Moisturizer,COSRX,Moisturizer,Sensitive,Peptides,4.6,6.16
P7192,Avoskin Allow Moisturizer,Avoskin,Moisturizer,Oily,Ceramide,2.9,99.87
P7193,Wardah Worker Moisturizer,Wardah,Moisturizer,Normal,Ceramide,5.0,77.4
P7194,Emina Energy Toner,Emina,Toner,Oily,Centella Asiatica,1.2,18.2
P7195,The Ordinary Not Mask,The Ordinary,Mask,Normal,Retinol,1.1,50.54
P7196,Innisfree Bring Serum,Innisfree,Serum,Sensitive,Vitamin C,2.0,23.76
P7197,Laneige Company Cleanser,Laneige,Cleanser,Normal,Retinol,3.4,90.54
P7198,Wardah Sit Mask,Wardah,Mask,Normal,Hyaluronic Acid,4.5,90.79
P7199,Skintific Floor Cleanser,Skintific,Cleanser,Oily,Peptides,4.3,59.87
P7200,Innisfree Ball Cleanser,Innisfree,Cleanser,Normal,Hyaluronic Acid,1.6,28.37
P7201,The Ordinary Buy Mask,The Ordinary,Mask,Combination,Vitamin C,3.9,76.63
P7202,Somethinc Lawyer Essence,Somethinc,Essence,Oily,Salicylic Acid,1.3,87.2
P7203,Laneige Tv Mask,Laneige,Mask,Combination,Niacinamide,2.7,75.41
P7204,Laneige Life Cleanser,Laneige,Cleanser,Dry,Ceramide,4.0,48.55
P7205,Somethinc Doctor Mask,Somethinc,Mask,Normal,Vitamin C,1.7,84.74
P7206,Innisfree Check Essence,Innisfree,Essence,Normal,Hyaluronic Acid,4.2,30.02
P7207,Innisfree Any Mask,Innisfree,Mask,Dry,Vitamin C,4.0,19.1
P7208,Cetaphil Audience Essence,Cetaphil,Essence,Normal,Retinol,2.4,91.7
P7209,COSRX However Moisturizer,COSRX,Moisturizer,Sensitive,Ceramide,2.3,56.97
P7210,Innisfree Race Essence,Innisfree,Essence,Sensitive,Retinol,3.0,89.63
P7211,Cetaphil Big Cleanser,Cetaphil,Cleanser,Combination,Niacinamide,2.3,60.27
P7212,Skintific Administration Essence,Skintific,Essence,Normal,Vitamin C,2.4,10.07
P7213,Emina Away Serum,Emina,Serum,Combination,Hyaluronic Acid,4.4,76.78
P7214,Emina Believe Sunscreen,Emina,Sunscreen,Oily,Hyaluronic Acid,1.9,48.06
P7215,Emina Role Essence,Emina,Essence,Normal,Peptides,3.8,61.54
P7216,Wardah Appear Serum,Wardah,Serum,Normal,Retinol,4.0,97.01
P7217,The Ordinary Own Cleanser,The Ordinary,Cleanser,Combination,Retinol,4.5,28.06
P7218,Cetaphil Who Mask,Cetaphil,Mask,Dry,Vitamin C,3.0,22.25
P7219,Laneige Receive Serum,Laneige,Serum,Normal,Peptides,4.0,71.88
P7220,Laneige Report Serum,Laneige,Serum,Oily,AHA BHA,2.1,53.21
P7221,Somethinc Respond Sunscreen,Somethinc,Sunscreen,Combination,Retinol,4.1,15.33
P7222,Avoskin For Toner,Avoskin,Toner,Combination,Hyaluronic Acid,3.8,46.58
P7223,Wardah Perform Essence,Wardah,Essence,Normal,Green Tea,4.8,98.09
P7224,COSRX Crime Cleanser,COSRX,Cleanser,Oily,Vitamin C,2.7,8.1
P7225,Cetaphil Appear Mask,Cetaphil,Mask,Combination,Niacinamide,1.6,46.48
P7226,Somethinc Draw Cleanser,Somethinc,Cleanser,Normal,Ceramide,4.4,26.42
P7227,Cetaphil Support Serum,Cetaphil,Serum,Dry,Salicylic Acid,1.8,60.64
P7228,Avoskin Deal Essence,Avoskin,Essence,Normal,Ceramide,2.2,28.06
P7229,Skintific Player Moisturizer,Skintific,Moisturizer,Sensitive,Peptides,2.4,13.23
P7230,Innisfree Four Essence,Innisfree,Essence,Normal,Vitamin C,2.6,60.31
P7231,Wardah Age Sunscreen,Wardah,Sunscreen,Dry,Centella Asiatica,1.4,19.87
P7232,Wardah Hot Toner,Wardah,Toner,Dry,Salicylic Acid,4.2,52.055
P7233,Emina Magazine Serum,Emina,Serum,Normal,Peptides,3.0,69.06
P7234,Innisfree Together Moisturizer,Innisfree,Moisturizer,Combination,Ceramide,2.6,43.49
P7235,Wardah Marriage Mask,Wardah,Mask,Sensitive,Salicylic Acid,3.9,53.93
P7236,Laneige National Sunscreen,Laneige,Sunscreen,Oily,Ceramide,3.9,69.46
P7237,The Ordinary Pressure Cleanser,The Ordinary,Cleanser,Normal,Centella Asiatica,1.0,49.95
P7238,Somethinc Safe Toner,Somethinc,Toner,Normal,Green Tea,2.0,7.67
P7239,Laneige Particularly Toner,Laneige,Toner,Normal,Hyaluronic Acid,2.0,62.09
P7240,Cetaphil Science Serum,Cetaphil,Serum,Sensitive,Peptides,1.4,88.95
P7241,Skintific Factor Mask,Skintific,Mask,Combination,Niacinamide,2.3,96.98
P7242,Cetaphil Concern Sunscreen,Cetaphil,Sunscreen,Combination,Niacinamide,2.8,91.49
P7243,Cetaphil General Serum,Cetaphil,Serum,Dry,Salicylic Acid,2.3,88.66
P7244,Laneige Wall Mask,Laneige,Mask,Dry,Niacinamide,2.5,42.82
P7245,Skintific Conference Essence,Skintific,Essence,Normal,Ceramide,4.4,82.87
P7246,The Ordinary Chair Essence,The Ordinary,Essence,Oily,Niacinamide,2.2,22.55
P7247,Skintific Treat Serum,Skintific,Serum,Normal,Niacinamide,2.5,73.04
P7248,Laneige Small Toner,Laneige,Toner,Sensitive,Niacinamide,2.1,17.72
P7249,Wardah Side Moisturizer,Wardah,Moisturizer,Normal,AHA BHA,1.8,32.72
P7250,Avoskin Likely Cleanser,Avoskin,Cleanser,Normal,Salicylic Acid,2.5,67.15
P7251,Cetaphil Able Toner,Cetaphil,Toner,Sensitive,Vitamin C,1.2,68.46
P7252,The Ordinary Professional Serum,The Ordinary,Serum,Combination,Vitamin C,3.7,5.8
P7253,Skintific Religious Sunscreen,Skintific,Sunscreen,Dry,Niacinamide,3.7,57.74
P7254,Skintific Level Mask,Skintific,Mask,Sensitive,Peptides,3.0,13.63
P7255,The Ordinary Enjoy Moisturizer,The Ordinary,Moisturizer,Normal,Ceramide,2.7,41.95
P7256,Wardah Bag Essence,Wardah,Essence,Sensitive,Retinol,1.9,40.94
P7257,Innisfree Upon Sunscreen,Innisfree,Sunscreen,Oily,AHA BHA,3.7,96.37
P7258,Avoskin Pm Mask,Avoskin,Mask,Normal,Green Tea,4.2,22.06
P7259,Emina Result Moisturizer,Emina,Moisturizer,Combination,Centella Asiatica,3.9,8.94
P7260,The Ordinary Tv Cleanser,The Ordinary,Cleanser,Sensitive,Vitamin C,2.6,69.68
P7261,Wardah Occur Moisturizer,Wardah,Moisturizer,Dry,Vitamin C,4.1,66.37
P7262,Skintific Economic Sunscreen,Skintific,Sunscreen,Oily,Vitamin C,1.9,46.33
P7263,Somethinc Goal Cleanser,Somethinc,Cleanser,Normal,Vitamin C,3.0,20.06
P7264,Laneige Study Serum,Laneige,Serum,Normal,Niacinamide,3.9,13.45
P7265,Wardah Speak Essence,Wardah,Essence,Normal,Salicylic Acid,3.1,90.85
P7266,Emina Name Cleanser,Emina,Cleanser,Normal,Salicylic Acid,4.4,44.42
P7267,Innisfree Real Moisturizer,Innisfree,Moisturizer,Normal,Centella Asiatica,4.6,44.31
P7268,Emina Miss Mask,Emina,Mask,Normal,Peptides,4.0,89.96
P7269,COSRX Work Cleanser,COSRX,Cleanser,Combination,Hyaluronic Acid,3.7,48.34
P7270,Laneige The Toner,Laneige,Toner,Oily,AHA BHA,2.6,53.71
P7271,Skintific Age Toner,Skintific,Toner,Combination,Peptides,2.9,78.67
P7272,Laneige Arm Serum,Laneige,Serum,Normal,Centella Asiatica,2.0,39.84
P7273,Somethinc Employee Sunscreen,Somethinc,Sunscreen,Normal,Hyaluronic Acid,2.5,76.36
P7274,Cetaphil List Sunscreen,Cetaphil,Sunscreen,Normal,Retinol,2.1,97.78
P7275,Wardah Economic Moisturizer,Wardah,Moisturizer,Sensitive,Hyaluronic Acid,4.0,10.79
P7276,The Ordinary Significant Moisturizer,The Ordinary,Moisturizer,Normal,Niacinamide,2.8,81.83
P7277,Innisfree Dark Moisturizer,Innisfree,Moisturizer,Oily,Salicylic Acid,2.7,87.25
P7278,Emina Apply Toner,Emina,Toner,Normal,Niacinamide,4.4,6.05
P7279,COSRX Message Moisturizer,COSRX,Moisturizer,Dry,Vitamin C,5.0,35.4
P7280,COSRX Green Toner,COSRX,Toner,Oily,Vitamin C,3.5,82.72
P7281,Somethinc Charge Moisturizer,Somethinc,Moisturizer,Oily,Centella Asiatica,3.3,52.055
P7282,Cetaphil Sister Cleanser,Cetaphil,Cleanser,Normal,Vitamin C,4.9,22.41
P7283,Cetaphil Item Serum,Cetaphil,Serum,Oily,Hyaluronic Acid,4.4,55.26
P7284,Avoskin Current Moisturizer,Avoskin,Moisturizer,Sensitive,Ceramide,3.2,64.37
P7285,Cetaphil East Mask,Cetaphil,Mask,Oily,Salicylic Acid,2.6,52.055
P7286,Laneige Attorney Essence,Laneige,Essence,Normal,Niacinamide,1.7,81.71
P7287,Cetaphil Father Moisturizer,Cetaphil,Moisturizer,Sensitive,Peptides,2.1,89.94
P7288,Skintific Hotel Moisturizer,Skintific,Moisturizer,Normal,AHA BHA,4.6,52.055
P7289,The Ordinary Expert Cleanser,The Ordinary,Cleanser,Dry,AHA BHA,1.6,20.44
P7290,Wardah May Essence,Wardah,Essence,Normal,Retinol,4.0,52.055
P7291,Somethinc Camera Essence,Somethinc,Essence,Combination,Centella Asiatica,4.6,49.48
P7292,Cetaphil Whose Cleanser,Cetaphil,Cleanser,Normal,AHA BHA,2.8,33.99
P7293,Emina Natural Toner,Emina,Toner,Normal,Centella Asiatica,3.0,77.88
P7294,Skintific Reflect Mask,Skintific,Mask,Normal,AHA BHA,4.8,19.12
P7295,Avoskin Sound Essence,Avoskin,Essence,Oily,Centella Asiatica,1.1,31.52
P7296,Emina Air Mask,Emina,Mask,Oily,AHA BHA,1.7,75.44
P7297,COSRX Network Sunscreen,COSRX,Sunscreen,Oily,Retinol,1.9,33.82
P7298,Innisfree Employee Moisturizer,Innisfree,Moisturizer,Sensitive,Retinol,1.3,52.055
P7299,Cetaphil Stand Serum,Cetaphil,Serum,Combination,Centella Asiatica,1.4,93.76
P7300,Innisfree Street Mask,Innisfree,Mask,Combination,Hyaluronic Acid,4.5,96.51
P7301,Innisfree Defense Essence,Innisfree,Essence,Dry,Green Tea,1.1,76.19
P7302,Emina They Cleanser,Emina,Cleanser,Oily,Vitamin C,5.0,55.98
P7303,Wardah Source Serum,Wardah,Serum,Normal,Retinol,2.4,30.1
P7304,Laneige Box Cleanser,Laneige,Cleanser,Dry,Vitamin C,3.9,45.51
P7305,Avoskin Order Toner,Avoskin,Toner,Sensitive,AHA BHA,4.3,52.055
P7306,Skintific Room Cleanser,Skintific,Cleanser,Oily,Vitamin C,3.0,72.52
P7307,COSRX Traditional Cleanser,COSRX,Cleanser,Normal,AHA BHA,3.7,15.5
P7308,Wardah Ability Mask,Wardah,Mask,Sensitive,Niacinamide,1.6,17.79
P7309,Laneige Trade Cleanser,Laneige,Cleanser,Normal,Green Tea,4.2,52.055
P7310,Innisfree Edge Serum,Innisfree,Serum,Normal,Green Tea,3.0,52.055
P7311,Emina Wife Essence,Emina,Essence,Normal,Salicylic Acid,4.9,87.03
P7312,Emina Watch Toner,Emina,Toner,Dry,Centella Asiatica,3.3,52.54
P7313,COSRX Resource Essence,COSRX,Essence,Combination,Centella Asiatica,3.0,84.47
P7314,Laneige Last Mask,Laneige,Mask,Normal,Vitamin C,2.1,61.49
P7315,The Ordinary Say Toner,The Ordinary,Toner,Dry,Hyaluronic Acid,1.4,57.86
P7316,Wardah Push Toner,Wardah,Toner,Combination,Vitamin C,1.4,43.48
P7317,Somethinc Notice Serum,Somethinc,Serum,Normal,Salicylic Acid,4.8,90.66
P7318,Wardah Local Cleanser,Wardah,Cleanser,Normal,Ceramide,4.5,95.21
P7319,The Ordinary Mouth Cleanser,The Ordinary,Cleanser,Dry,Vitamin C,1.4,52.055
P7320,The Ordinary Few Moisturizer,The Ordinary,Moisturizer,Dry,Green Tea,1.3,54.2
P7321,The Ordinary Reality Essence,The Ordinary,Essence,Combination,AHA BHA,4.3,83.56
P7322,Skintific Huge Cleanser,Skintific,Cleanser,Normal,Hyaluronic Acid,3.0,40.47
P7323,Innisfree Eat Mask,Innisfree,Mask,Normal,Peptides,4.7,44.0
P7324,The Ordinary Better Sunscreen,The Ordinary,Sunscreen,Combination,Vitamin C,2.0,91.03
P7325,Innisfree Vote Serum,Innisfree,Serum,Normal,AHA BHA,2.8,50.33
P7326,Cetaphil Wife Serum,Cetaphil,Serum,Normal,Green Tea,1.1,51.03
P7327,Laneige Mrs Sunscreen,Laneige,Sunscreen,Oily,Ceramide,4.2,17.8
P7328,Laneige Suddenly Cleanser,Laneige,Cleanser,Normal,AHA BHA,1.6,18.84
P7329,Innisfree Stop Cleanser,Innisfree,Cleanser,Normal,Niacinamide,1.5,20.25
P7330,COSRX Tree Essence,COSRX,Essence,Combination,Salicylic Acid,4.6,63.43
P7331,Emina Country Mask,Emina,Mask,Dry,Peptides,3.9,89.63
P7332,COSRX That Moisturizer,COSRX,Moisturizer,Normal,Green Tea,4.1,44.78
P7333,Wardah Likely Serum,Wardah,Serum,Combination,Salicylic Acid,1.4,52.055
P7334,Laneige When Essence,Laneige,Essence,Dry,Hyaluronic Acid,1.1,83.38
P7335,Laneige Look Serum,Laneige,Serum,Normal,Centella Asiatica,1.6,26.57
P7336,COSRX Culture Moisturizer,COSRX,Moisturizer,Sensitive,Centella Asiatica,2.8,73.97
P7337,Somethinc Car Moisturizer,Somethinc,Moisturizer,Sensitive,Hyaluronic Acid,1.7,80.76
P7338,Wardah Center Moisturizer,Wardah,Moisturizer,Oily,Green Tea,4.9,20.59
P7339,Laneige Discover Sunscreen,Laneige,Sunscreen,Normal,Vitamin C,2.0,69.74
P7340,Innisfree Open Cleanser,Innisfree,Cleanser,Oily,Vitamin C,3.5,78.66
P7341,Emina Item Moisturizer,Emina,Moisturizer,Normal,Vitamin C,4.8,71.4
P7342,Emina Agency Sunscreen,Emina,Sunscreen,Normal,Peptides,2.2,67.78
P7343,Avoskin Late Cleanser,Avoskin,Cleanser,Sensitive,Peptides,4.4,78.7
P7344,Somethinc Property Cleanser,Somethinc,Cleanser,Dry,AHA BHA,2.5,45.76
P7345,Somethinc Bring Cleanser,Somethinc,Cleanser,Oily,Ceramide,3.4,33.21
P7346,The Ordinary Forget Cleanser,The Ordinary,Cleanser,Normal,Ceramide,3.2,79.51
P7347,Skintific Phone Serum,Skintific,Serum,Combination,Salicylic Acid,2.9,82.37
P7348,Somethinc Argue Cleanser,Somethinc,Cleanser,Normal,AHA BHA,2.1,37.79
P7349,Skintific Reduce Moisturizer,Skintific,Moisturizer,Normal,Green Tea,2.3,15.28
P7350,Skintific College Cleanser,Skintific,Cleanser,Dry,Hyaluronic Acid,3.4,70.76
P7351,Skintific Check Toner,Skintific,Toner,Normal,Peptides,2.9,45.53
P7352,Cetaphil Page Cleanser,Cetaphil,Cleanser,Normal,Vitamin C,1.5,15.56
P7353,Skintific What Mask,Skintific,Mask,Oily,Salicylic Acid,2.0,7.38
P7354,Somethinc Even Mask,Somethinc,Mask,Normal,Retinol,3.2,18.18
P7355,Wardah Will Sunscreen,Wardah,Sunscreen,Oily,Retinol,3.7,74.33
P7356,Laneige Take Serum,Laneige,Serum,Sensitive,Retinol,3.0,82.98
P7357,Innisfree Source Moisturizer,Innisfree,Moisturizer,Dry,Vitamin C,1.7,16.26
P7358,Somethinc His Essence,Somethinc,Essence,Sensitive,Vitamin C,3.3,77.43
P7359,Wardah Exactly Toner,Wardah,Toner,Normal,Niacinamide,2.2,79.09
P7360,Innisfree Nor Serum,Innisfree,Serum,Dry,Centella Asiatica,3.1,76.99
P7361,Avoskin Outside Sunscreen,Avoskin,Sunscreen,Dry,Peptides,4.2,39.56
P7362,Cetaphil Win Moisturizer,Cetaphil,Moisturizer,Combination,AHA BHA,1.1,61.61
P7363,Avoskin Knowledge Moisturizer,Avoskin,Moisturizer,Normal,Salicylic Acid,2.7,85.97
P7364,Somethinc Notice Sunscreen,Somethinc,Sunscreen,Normal,Niacinamide,4.8,65.28
P7365,The Ordinary Never Serum,The Ordinary,Serum,Dry,Peptides,2.9,31.88
P7366,Avoskin Look Serum,Avoskin,Serum,Oily,Green Tea,2.8,33.51
P7367,Avoskin Space Serum,Avoskin,Serum,Sensitive,Vitamin C,1.2,61.1
P7368,Avoskin Knowledge Essence,Avoskin,Essence,Combination,Ceramide,2.6,83.18
P7369,Somethinc Rather Sunscreen,Somethinc,Sunscreen,Sensitive,Centella Asiatica,1.9,64.08
P7370,Avoskin Action Mask,Avoskin,Mask,Oily,Centella Asiatica,2.8,92.45
P7371,COSRX Whole Cleanser,COSRX,Cleanser,Normal,Peptides,4.5,42.52
P7372,Emina Bill Essence,Emina,Essence,Combination,Centella Asiatica,1.4,19.4
P7373,Avoskin All Essence,Avoskin,Essence,Dry,Centella Asiatica,1.1,78.83
P7374,Skintific Last Mask,Skintific,Mask,Sensitive,Centella Asiatica,2.6,28.46
P7375,The Ordinary These Toner,The Ordinary,Toner,Sensitive,Vitamin C,4.9,94.39
P7376,Laneige Drug Mask,Laneige,Mask,Normal,Peptides,1.1,52.055
P7377,Wardah Rich Moisturizer,Wardah,Moisturizer,Dry,Centella Asiatica,4.5,64.25
P7378,Emina Do Mask,Emina,Mask,Sensitive,Ceramide,4.6,37.55
P7379,Wardah Family Cleanser,Wardah,Cleanser,Normal,Vitamin C,2.9,89.92
P7380,Innisfree Democrat Moisturizer,Innisfree,Moisturizer,Oily,Niacinamide,3.0,32.12
P7381,COSRX Pass Toner,COSRX,Toner,Oily,Vitamin C,2.3,32.52
P7382,Innisfree Every Sunscreen,Innisfree,Sunscreen,Normal,Vitamin C,1.7,70.47
P7383,Laneige Learn Mask,Laneige,Mask,Dry,Centella Asiatica,3.4,20.9
P7384,Laneige Hear Sunscreen,Laneige,Sunscreen,Sensitive,Peptides,3.3,21.27
P7385,Innisfree Tree Serum,Innisfree,Serum,Dry,Vitamin C,3.8,59.82
P7386,Somethinc Other Cleanser,Somethinc,Cleanser,Combination,Retinol,2.9,96.35
P7387,COSRX Structure Sunscreen,COSRX,Sunscreen,Dry,Green Tea,1.6,58.83
P7388,Somethinc Market Serum,Somethinc,Serum,Oily,Niacinamide,4.5,46.73
P7389,Somethinc Share Cleanser,Somethinc,Cleanser,Dry,Vitamin C,2.8,29.78
P7390,Wardah Audience Moisturizer,Wardah,Moisturizer,Dry,Peptides,3.0,51.85
P7391,Skintific South Toner,Skintific,Toner,Combination,Vitamin C,4.8,10.13
P7392,Laneige Science Moisturizer,Laneige,Moisturizer,Sensitive,Retinol,1.8,81.63
P7393,The Ordinary Certain Serum,The Ordinary,Serum,Normal,Retinol,1.2,47.2
P7394,Cetaphil Too Serum,Cetaphil,Serum,Sensitive,Salicylic Acid,3.2,97.94
P7395,Cetaphil The Essence,Cetaphil,Essence,Oily,Vitamin C,4.4,93.91
P7396,COSRX Analysis Cleanser,COSRX,Cleanser,Normal,AHA BHA,3.2,42.89
P7397,Skintific Can Serum,Skintific,Serum,Normal,AHA BHA,1.4,77.01
P7398,Skintific Him Mask,Skintific,Mask,Dry,Centella Asiatica,4.3,62.29
P7399,Skintific View Sunscreen,Skintific,Sunscreen,Dry,Ceramide,1.0,41.55
P7400,Emina Away Toner,Emina,Toner,Normal,Ceramide,1.3,20.18
P7401,The Ordinary One Cleanser,The Ordinary,Cleanser,Dry,Retinol,4.1,12.68
P7402,Somethinc Civil Serum,Somethinc,Serum,Normal,Salicylic Acid,4.9,23.26
P7403,Laneige Answer Serum,Laneige,Serum,Normal,Peptides,1.8,69.25
P7404,Laneige She Toner,Laneige,Toner,Oily,Ceramide,4.5,60.52
P7405,Cetaphil Me Mask,Cetaphil,Mask,Oily,Niacinamide,3.6,66.39
P7406,COSRX Speech Toner,COSRX,Toner,Sensitive,Vitamin C,4.2,62.97
P7407,COSRX Evening Essence,COSRX,Essence,Normal,Peptides,1.2,70.78
P7408,COSRX Goal Toner,COSRX,Toner,Oily,Green Tea,3.3,14.25
P7409,Innisfree Property Toner,Innisfree,Toner,Combination,Vitamin C,2.2,91.63
P7410,Skintific Probably Toner,Skintific,Toner,Dry,Peptides,1.7,8.79
P7411,Cetaphil Dinner Sunscreen,Cetaphil,Sunscreen,Oily,Peptides,3.4,7.79
P7412,COSRX Kitchen Essence,COSRX,Essence,Dry,Centella Asiatica,3.8,71.44
P7413,Cetaphil Citizen Toner,Cetaphil,Toner,Normal,Vitamin C,4.2,66.14
P7414,Wardah Improve Essence,Wardah,Essence,Normal,Vitamin C,4.1,71.98
P7415,Laneige Little Moisturizer,Laneige,Moisturizer,Combination,Niacinamide,2.9,96.2
P7416,Emina Dark Toner,Emina,Toner,Sensitive,Retinol,2.5,88.44
P7417,Avoskin Daughter Moisturizer,Avoskin,Moisturizer,Normal,Ceramide,3.6,77.8
P7418,The Ordinary Situation Essence,The Ordinary,Essence,Sensitive,Salicylic Acid,4.4,64.79
P7419,COSRX Result Serum,COSRX,Serum,Combination,Niacinamide,1.8,73.82
P7420,Somethinc Policy Sunscreen,Somethinc,Sunscreen,Normal,Hyaluronic Acid,2.2,89.37
P7421,Laneige Letter Moisturizer,Laneige,Moisturizer,Dry,Retinol,2.4,61.69
P7422,The Ordinary Financial Toner,The Ordinary,Toner,Normal,Salicylic Acid,2.8,63.25
P7423,Avoskin Music Sunscreen,Avoskin,Sunscreen,Normal,Niacinamide,1.4,52.055
P7424,Avoskin Clearly Essence,Avoskin,Essence,Sensitive,Vitamin C,2.0,87.05
P7425,Wardah Down Moisturizer,Wardah,Moisturizer,Dry,Salicylic Acid,1.7,79.07
P7426,Laneige Machine Moisturizer,Laneige,Moisturizer,Combination,Hyaluronic Acid,3.8,28.97
P7427,COSRX System Toner,COSRX,Toner,Normal,Retinol,4.5,83.8
P7428,Skintific Benefit Mask,Skintific,Mask,Combination,Green Tea,3.7,30.17
P7429,Avoskin Yet Moisturizer,Avoskin,Moisturizer,Dry,Niacinamide,3.2,22.67
P7430,Laneige Mouth Cleanser,Laneige,Cleanser,Dry,Niacinamide,3.0,50.92
P7431,Avoskin Card Moisturizer,Avoskin,Moisturizer,Dry,Vitamin C,3.0,61.55
P7432,Laneige Decision Essence,Laneige,Essence,Normal,Green Tea,1.7,93.49
P7433,Emina Book Mask,Emina,Mask,Normal,Peptides,2.1,52.055
P7434,Laneige Trouble Moisturizer,Laneige,Moisturizer,Combination,Niacinamide,1.4,17.25
P7435,Somethinc Garden Cleanser,Somethinc,Cleanser,Normal,Green Tea,2.7,84.64
P7436,Wardah Find Serum,Wardah,Serum,Sensitive,Centella Asiatica,5.0,54.1
P7437,Emina Someone Toner,Emina,Toner,Combination,Centella Asiatica,2.6,62.69
P7438,Cetaphil Begin Essence,Cetaphil,Essence,Normal,Niacinamide,4.8,51.53
P7439,Avoskin Quite Sunscreen,Avoskin,Sunscreen,Dry,Ceramide,4.5,87.63
P7440,Avoskin Management Mask,Avoskin,Mask,Combination,Retinol,2.7,80.45
P7441,Avoskin Early Sunscreen,Avoskin,Sunscreen,Sensitive,AHA BHA,2.2,93.14
P7442,Cetaphil Church Mask,Cetaphil,Mask,Oily,Vitamin C,4.1,30.52
P7443,COSRX Expert Toner,COSRX,Toner,Oily,Ceramide,4.2,28.89
P7444,COSRX Tell Moisturizer,COSRX,Moisturizer,Sensitive,Ceramide,1.1,50.95
P7445,Avoskin So Sunscreen,Avoskin,Sunscreen,Normal,Ceramide,4.3,54.48
P7446,COSRX At Cleanser,COSRX,Cleanser,Sensitive,Salicylic Acid,4.1,93.62
P7447,The Ordinary Not Serum,The Ordinary,Serum,Dry,Ceramide,2.1,92.17
P7448,Emina Both Mask,Emina,Mask,Dry,Salicylic Acid,3.9,62.54
P7449,Avoskin Industry Cleanser,Avoskin,Cleanser,Normal,Vitamin C,4.3,43.62
P7450,The Ordinary Yourself Mask,The Ordinary,Mask,Sensitive,Retinol,2.7,61.74
P7451,Somethinc Pay Essence,Somethinc,Essence,Combination,Ceramide,3.2,51.23
P7452,Wardah Investment Serum,Wardah,Serum,Combination,Vitamin C,5.0,84.42
P7453,Skintific Young Essence,Skintific,Essence,Sensitive,Salicylic Acid,4.2,95.84
P7454,Avoskin Focus Sunscreen,Avoskin,Sunscreen,Combination,Vitamin C,4.1,9.81
P7455,COSRX Best Essence,COSRX,Essence,Sensitive,Centella Asiatica,2.8,19.38
P7456,COSRX Hospital Moisturizer,COSRX,Moisturizer,Dry,Vitamin C,3.0,41.62
P7457,COSRX Message Sunscreen,COSRX,Sunscreen,Normal,Peptides,3.0,42.81
P7458,Avoskin Gun Toner,Avoskin,Toner,Sensitive,Ceramide,4.2,10.17
P7459,Wardah Loss Mask,Wardah,Mask,Combination,Green Tea,4.7,82.13
P7460,Avoskin Policy Mask,Avoskin,Mask,Oily,Vitamin C,2.0,98.95
P7461,Innisfree War Cleanser,Innisfree,Cleanser,Sensitive,Vitamin C,2.6,21.03
P7462,Avoskin Section Sunscreen,Avoskin,Sunscreen,Oily,Green Tea,1.7,61.27
P7463,Wardah Blue Essence,Wardah,Essence,Sensitive,Vitamin C,2.6,52.055
P7464,COSRX Thus Cleanser,COSRX,Cleanser,Normal,Vitamin C,4.9,14.3
P7465,Somethinc Long Cleanser,Somethinc,Cleanser,Combination,Vitamin C,3.3,99.12
